Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200101,Water - Precipitation - unspecified (not reported),2001-01-15,2001-01-01,2001-01-31,,,,,,,,,10.8,-36.3,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200102,Water - Precipitation - unspecified (not reported),2001-02-15,2001-02-01,2001-02-28,,,,,,,,,9.7,-28,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200103,Water - Precipitation - unspecified (not reported),2001-03-15,2001-03-01,2001-03-31,,,,,,,,,6.1,-21.3,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200104,Water - Precipitation - unspecified (not reported),2001-04-15,2001-04-01,2001-04-30,,,,,,,,,0.4,-10.5,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200105,Water - Precipitation - unspecified (not reported),2001-05-15,2001-05-01,2001-05-31,,,,,,,,,16.1,3,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200106,Water - Precipitation - unspecified (not reported),2001-06-15,2001-06-01,2001-06-30,,-15.8,California Institute of Technology,,,,,,24.8,9.5,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200107,Water - Precipitation - unspecified (not reported),2001-07-15,2001-07-01,2001-07-31,,-22.47,California Institute of Technology,,,,,,9.6,16.3,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200108,Water - Precipitation - unspecified (not reported),2001-08-15,2001-08-01,2001-08-31,,-19.92,California Institute of Technology,,,,,,56.7,8.4,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200109,Water - Precipitation - unspecified (not reported),2001-09-15,2001-09-01,2001-09-30,,-20.4,California Institute of Technology,,,,,,31.6,1.1,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200110,Water - Precipitation - unspecified (not reported),2001-10-15,2001-10-01,2001-10-31,,,,,,,,,18.6,-9.6,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200111,Water - Precipitation - unspecified (not reported),2001-11-15,2001-11-01,2001-11-30,,,,,,,,,25.4,-19.5,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200112,Water - Precipitation - unspecified (not reported),2001-12-15,2001-12-01,2001-12-31,,,,,,,,,8.4,-32.5,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200201,Water - Precipitation - unspecified (not reported),2002-01-15,2002-01-01,2002-01-31,,,,,,,,,12.4,-34.6,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200202,Water - Precipitation - unspecified (not reported),2002-02-15,2002-02-01,2002-02-28,,,,,,,,,14.6,-38.3,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200203,Water - Precipitation - unspecified (not reported),2002-03-15,2002-03-01,2002-03-31,,,,,,,,,12.7,-12.9,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200204,Water - Precipitation - unspecified (not reported),2002-04-15,2002-04-01,2002-04-30,,,,,,,,,11.6,-10,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200205,Water - Precipitation - unspecified (not reported),2002-05-15,2002-05-01,2002-05-31,,,,,,,,,6.5,1.9,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200206,Water - Precipitation - unspecified (not reported),2002-06-15,2002-06-01,2002-06-30,,,,,,,,,5.6,11.4,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200207,Water - Precipitation - unspecified (not reported),2002-07-15,2002-07-01,2002-07-31,,-13.7,California Institute of Technology,,,,,,29.3,12.6,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200208,Water - Precipitation - unspecified (not reported),2002-08-15,2002-08-01,2002-08-31,,-15.84,California Institute of Technology,,,,,,16.5,12.3,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200209,Water - Precipitation - unspecified (not reported),2002-09-15,2002-09-01,2002-09-30,,-15.61,California Institute of Technology,,,,,,35.1,3.6,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200210,Water - Precipitation - unspecified (not reported),2002-10-15,2002-10-01,2002-10-31,,,,,,,,,18.5,-8.1,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200211,Water - Precipitation - unspecified (not reported),2002-11-15,2002-11-01,2002-11-30,,,,,,,,,8.6,-21.4,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200212,Water - Precipitation - unspecified (not reported),2002-12-15,2002-12-01,2002-12-31,,,,,,,,,22,-30.5,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200401,Water - Precipitation - unspecified (not reported),2004-01-15,2004-01-01,2004-01-31,,,,,,,,,14,-28.9,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200402,Water - Precipitation - unspecified (not reported),2004-02-15,2004-02-01,2004-02-29,,,,,,,,,1.9,-33.4,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200403,Water - Precipitation - unspecified (not reported),2004-03-15,2004-03-01,2004-03-31,,,,,,,,,18.8,-21.2,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200404,Water - Precipitation - unspecified (not reported),2004-04-15,2004-04-01,2004-04-30,,,,,,,,,7.2,-14.2,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200405,Water - Precipitation - unspecified (not reported),2004-05-15,2004-05-01,2004-05-31,,,,,,,,,6.3,1.1,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200406,Water - Precipitation - unspecified (not reported),2004-06-15,2004-06-01,2004-06-30,,-15.55,California Institute of Technology,,,,,,29.9,12.8,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200407,Water - Precipitation - unspecified (not reported),2004-07-15,2004-07-01,2004-07-31,,-17.42,California Institute of Technology,,,4.7,1.4,California Institute of Technology,52.9,11.9,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200408,Water - Precipitation - unspecified (not reported),2004-08-15,2004-08-01,2004-08-31,,-16.12,California Institute of Technology,,,7.7,1.5,California Institute of Technology,34.1,11.6,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200409,Water - Precipitation - unspecified (not reported),2004-09-15,2004-09-01,2004-09-30,,-16.12,California Institute of Technology,,,7.4,1.5,California Institute of Technology,8.4,4.8,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200410,Water - Precipitation - unspecified (not reported),2004-10-15,2004-10-01,2004-10-31,,,,,,10.4,1.6,California Institute of Technology,68.9,-11.9,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200411,Water - Precipitation - unspecified (not reported),2004-11-15,2004-11-01,2004-11-30,,,,,,15.3,1.4,California Institute of Technology,37.7,-23.8,
GNIP,GNIP/M/RU/02,CHERSKIY,RU,2200001,68.75944444,161.3425,30,Precipitation collectors - unknown,"[Partner: Northeast Science Station, Cherskij] [Reference: Welp, L. R., Randerson, J., Finlay, J., Davydov, S., Zimov, G., Davydova, A. and Zimov, S.: A high-resolution time series of oxygen isotopes from the Kolyma River: Implications for the seasonal dynamics of discharge and basin-scale water use, Geophys. Res. Lett., 32(14), L14401, doi:10.1029/2005GL022857, 2005.]",200412,Water - Precipitation - unspecified (not reported),2004-12-15,2004-12-01,2004-12-31,,,,,,13.5,1.3,California Institute of Technology,11.3,-34.8,
